actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/action_smoothness/max,test/rwd_metrics/action_smoothness/mean,test/rwd_metrics/action_smoothness/min,test/rwd_metrics/action_smoothness/size,test/rwd_metrics/action_smoothness/std,test/rwd_metrics/active_muscle_count/max,test/rwd_metrics/active_muscle_count/mean,test/rwd_metrics/active_muscle_count/min,test/rwd_metrics/active_muscle_count/size,test/rwd_metrics/active_muscle_count/std,test/rwd_metrics/ankle_imitation_l/max,test/rwd_metrics/ankle_imitation_l/mean,test/rwd_metrics/ankle_imitation_l/min,test/rwd_metrics/ankle_imitation_l/size,test/rwd_metrics/ankle_imitation_l/std,test/rwd_metrics/ankle_imitation_r/max,test/rwd_metrics/ankle_imitation_r/mean,test/rwd_metrics/ankle_imitation_r/min,test/rwd_metrics/ankle_imitation_r/size,test/rwd_metrics/ankle_imitation_r/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/done_flag/max,test/rwd_metrics/done_flag/mean,test/rwd_metrics/done_flag/min,test/rwd_metrics/done_flag/size,test/rwd_metrics/done_flag/std,test/rwd_metrics/effort_cubed/max,test/rwd_metrics/effort_cubed/mean,test/rwd_metrics/effort_cubed/min,test/rwd_metrics/effort_cubed/size,test/rwd_metrics/effort_cubed/std,test/rwd_metrics/grf_pain/max,test/rwd_metrics/grf_pain/mean,test/rwd_metrics/grf_pain/min,test/rwd_metrics/grf_pain/size,test/rwd_metrics/grf_pain/std,test/rwd_metrics/hip_imitation_l/max,test/rwd_metrics/hip_imitation_l/mean,test/rwd_metrics/hip_imitation_l/min,test/rwd_metrics/hip_imitation_l/size,test/rwd_metrics/hip_imitation_l/std,test/rwd_metrics/hip_imitation_r/max,test/rwd_metrics/hip_imitation_r/mean,test/rwd_metrics/hip_imitation_r/min,test/rwd_metrics/hip_imitation_r/size,test/rwd_metrics/hip_imitation_r/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/joint_limit_pain/max,test/rwd_metrics/joint_limit_pain/mean,test/rwd_metrics/joint_limit_pain/min,test/rwd_metrics/joint_limit_pain/size,test/rwd_metrics/joint_limit_pain/std,test/rwd_metrics/knee_imitation_l/max,test/rwd_metrics/knee_imitation_l/mean,test/rwd_metrics/knee_imitation_l/min,test/rwd_metrics/knee_imitation_l/size,test/rwd_metrics/knee_imitation_l/std,test/rwd_metrics/knee_imitation_r/max,test/rwd_metrics/knee_imitation_r/mean,test/rwd_metrics/knee_imitation_r/min,test/rwd_metrics/knee_imitation_r/size,test/rwd_metrics/knee_imitation_r/std,test/rwd_metrics/pelvis_imitation/max,test/rwd_metrics/pelvis_imitation/mean,test/rwd_metrics/pelvis_imitation/min,test/rwd_metrics/pelvis_imitation/size,test/rwd_metrics/pelvis_imitation/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
8.5756106e-08,6.1353966e-09,92.83471,-0.00058675796,7.250927e-10,0.008013534,11.862409,167.92458,167.90968,10.503364,1268.4363,533.68164,1267.9916,1.0,-0.287326,-1.0,10000,0.8673922,0.2627412133213128,0.2483934117105295,0.231640024914818,10,0.0095836093005508,1000,1000.0,1000,10,0.0,13157.3636636734,12812.462777137756,12383.797103405,10,248.16432808108044,0.0,0.0,0.0,10,0.0,-1.7705690316108105,-1.9180268311486164,-2.058608250956379,10,0.0947986895864295,-689.6874625,-715.3935825000001,-741.7944625,10,15.084229127819857,289.691521228358,283.57795924129533,278.2436818251201,10,3.824888109342397,434.6263769204105,404.9185313315837,353.0292146816354,10,29.798222284388185,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-193.51662521338227,-209.28855244042887,-222.7382240118089,10,9.02108352449611,-17.091732067924035,-19.537599182792867,-22.18748671882359,10,1.3185385480517844,2640.075958076613,2556.195697499172,2460.5071295448724,10,54.53811026385027,2630.772856560218,2573.747060634816,2499.8978651970137,10,41.25497978252066,0.0,0.0,0.0,10,0.0,-20.702010705924053,-22.098313660316634,-23.706592465444142,10,0.975805614776812,331.6344976571963,319.286440213382,305.03295531212166,10,9.506750797048207,328.7276781953263,321.7969062262759,313.20479754355176,10,4.938915253442026,2653.46165618981,2512.5029516143404,2380.026656081078,10,103.63247664188135,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4918.955886970431,4603.215820212654,4335.381853781239,10,213.71517343311336,0.0,0.0,0.0,10,0.0,4.5985403,-0.336233,-5.036416,1000,1.1022316,1000,708.2289562289562,45,297,364.17033805780056,13357.472755432129,9181.105458717955,410.7064490318298,297,4820.087275863702,94043.0,185.2419159412384,200000.0,151.0,2615.8229072093964,30200000.0,1079.6692475554134,151000.0
7.978671e-08,5.7084906e-09,94.17457,-0.0004261685,6.7444594e-10,0.007960135,11.8203335,167.45682,167.44196,9.940491,1277.5872,423.53717,1277.9198,1.0,-0.29764846,-1.0,9334,0.8647349,0.2657413485724235,0.2451806540711518,0.2283255613757302,10,0.0096588171521844,1000,933.4,643,10,133.63173275835348,13283.828776359558,11981.709839487075,8083.788175106049,10,1935.6671193689808,0.0,0.0,0.0,10,0.0,-1.1563337539246366,-1.7940853707794315,-2.066798372774224,10,0.2949885017991382,-450.5084375,-658.98972875,-725.826825,10,90.08780534731832,286.99751065686746,259.547589980869,175.88830209883332,10,38.70055569138755,428.6041459712908,360.7707532918562,260.94429316370906,10,52.80478258280766,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-134.70480122656755,-192.13095368459736,-215.49506856960727,10,24.71232391194296,-11.320518847906587,-18.22353742431447,-22.151776110340144,10,3.53671553219454,2654.2123142630903,2417.8038581968244,1654.058766447022,10,372.2921033724487,2682.026680384916,2349.4829888427034,1531.3786657981582,10,386.390507413912,0.0,0.0,0.0,10,0.0,-13.265071354054086,-20.69426208999552,-23.79106132018116,10,3.2791459945945176,337.3768149157454,304.4595051802154,213.0053442016182,10,44.23865533632838,327.1135680231243,298.60172215400564,206.05157943348124,10,43.38363104391279,2630.858033426845,2370.006642842596,1493.47228455736,10,398.0696215269206,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4892.880223695911,4324.360943732434,2732.2559286515207,10,721.2836291885485,0.0015552099533437,0.0003002387956238,0.0,10,0.0006009632956399,4.59113,-0.35039118,-4.5913086,1000,1.094045,1000,892.7008928571429,35,224,264.52945893049406,13344.9657497406,11703.315637141466,424.1782703399658,224,3518.743854295111,94267.0,158.3577139377594,200000.0,152.0,2774.1806287765503,30400000.0,1262.963420137573,152000.0
7.461819e-08,5.3413522e-09,95.10137,-0.00027785404,6.28104e-10,0.007885964,11.791854,167.12042,167.10556,8.860672,1288.3157,341.61185,1289.123,1.0,-0.2875361,-1.0,9061,0.86803377,0.2593253182739314,0.2490301292413071,0.236506551532859,10,0.0077339979645997,1000,906.1,61,10,281.7,13089.58138370514,11476.055078411102,662.626256942749,10,3616.1653933016814,0.0,0.0,0.0,10,0.0,-0.1768817929518545,-1.780395071649894,-2.109735904021933,10,0.5387087861019545,-46.04758749999999,-649.5295450000001,-737.1364125,10,201.6467808414712,289.09477782526847,253.0011283729998,25.207397152839107,10,76.29241935217644,421.375261508941,358.25326152579424,21.909074221529533,10,113.19780604167356,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-13.192813252466502,-189.7243528706507,-219.27230800283053,10,59.24610003785959,-0.6409548823970828,-18.169823233123022,-22.950242848822068,10,6.008104284450408,2694.036925792712,2327.1579977403894,104.7185409749552,10,743.7649722916686,2652.0150755986265,2321.3349507811017,110.99394888434428,10,737.8304451517826,0.0,0.0,0.0,10,0.0,-0.9127267106000592,-19.9179504664215,-23.4156283347688,10,6.435637954731261,331.5535391030557,291.9277399754912,26.24312867999928,10,88.86106367107837,331.4324892084548,291.68591831810784,22.237692235114,10,89.98583137272948,2605.6876353920047,2275.422634685264,127.60415803442514,10,719.0498505608235,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4750.347132587444,4050.366161688177,271.7475464464489,10,1281.7961583068325,0.0163934426229508,0.001639344262295,0.0,10,0.0049180327868852,4.7368064,-0.35224488,-5.185672,1000,1.0937638,1000,929.3824884792626,56,217,222.4155538341594,13364.582551956177,12178.32010658106,529.1492800712585,217,2951.4535728203305,94484.0,159.2605175971985,200000.0,153.0,2933.441152572632,30600000.0,1255.80403113997,153000.0
7.025466e-08,5.025328e-09,95.82294,-0.00033075528,5.9504424e-10,0.00799659,11.792623,167.14577,167.13095,8.782478,1287.111,404.6161,1287.6698,1.0,-0.2818432,-1.0,9875,0.8694557,0.2634339666743207,0.250862509513151,0.2388333670206353,10,0.0075042152167168,1000,987.5,875,10,37.5,13049.654914855955,12568.738651371004,11064.253294467926,10,582.7173402283759,0.0,0.0,0.0,10,0.0,-1.667358361839887,-1.9071840992532016,-2.107958835233232,10,0.1289128247619176,-634.2645625,-711.1381775000001,-753.222475,10,29.51539018599386,287.9125539115541,275.46738750663445,256.4788955650369,10,9.347105205213664,433.59677045019697,401.9947403036837,339.6531652600619,10,27.264305465422648,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-188.55867247968425,-208.86016838740343,-222.2757989895295,10,9.60643249319802,-15.521980314662835,-19.16935371515816,-21.614466293571333,10,1.689667976956748,2705.3373214090584,2605.840450015387,2331.686077099188,10,105.34018410529548,2603.034814778111,2534.261402760942,2258.7469935709423,10,99.8104876107116,0.0,0.0,0.0,10,0.0,-19.53684548368222,-21.424473255446348,-23.504704569595564,10,1.1369262292583326,331.5300239545172,321.39535601209434,297.2961633903832,10,10.13719926758959,329.57613785997614,321.05610731067054,285.18556770932497,10,12.54152706699085,2598.5426679068523,2470.6799960196045,2215.5328679805807,10,110.07130814344757,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4806.481945486963,4395.925770270411,3754.6803699217794,10,298.6557592707831,0.0011428571428571,0.0001142857142857,0.0,10,0.0003428571428571,4.834341,-0.3390149,-5.130687,1000,1.1009858,1000,590.5867768595041,62,242,307.33240865864667,13353.290643692017,7601.858259185286,747.6682968139648,242,4038.242485764674,94726.0,160.400053024292,200000.0,154.0,3093.8412115573883,30800000.0,1246.8823808288314,154000.0
6.632646e-08,4.745703e-09,96.52008,-0.00026634877,5.604137e-10,0.007987956,11.79742,167.17271,167.15776,9.063701,1284.8715,372.1025,1285.3224,1.0,-0.27502176,-1.0,9232,0.87192714,0.2671218219540955,0.2542992927328025,0.2454984771984205,10,0.0063126724565073,1000,923.2,571,10,136.30832696500974,13095.25916671753,11712.406057977676,6822.060525894165,10,1954.8578074944955,0.0,0.0,0.0,10,0.0,-1.1960653628614324,-1.7907381456210132,-2.054522595959806,10,0.2770720000608788,-429.1722,-670.482875,-740.6891625,10,94.82754635158172,289.08793249788005,257.0116747362235,166.79696718725373,10,35.65010623467994,423.7651858030639,363.1389803551695,216.48586544548192,10,56.88462779455752,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-125.70931534545824,-197.8065307997545,-219.4745030487956,10,27.72305493067421,-12.668994944906776,-18.837214445687685,-23.425689324133977,10,3.509519691814731,2672.079790201102,2418.911553517074,1466.4195675435487,10,371.40304036821647,2646.0616700991222,2356.7591514039395,1418.2368301434904,10,358.29664627474097,0.0,0.0,0.0,10,0.0,-11.919195812078932,-20.127859405714368,-23.123914428423426,10,3.4698071439922487,328.55649860297734,297.01710762931043,195.3965367778092,10,40.26196554327476,329.55727041176885,299.7409422204484,191.7094390848432,10,41.61493143481756,2589.716891885253,2303.4660631846027,1406.7150322891662,10,360.9294111064371,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4780.854397841084,4131.959566589782,2217.854807012431,10,808.0913567735075,0.0017513134851138,0.0004165241895641,0.0,10,0.0006521218266987,4.7583437,-0.3423985,-4.6829104,1000,1.0965436,1000,883.7878787878788,34,231,284.4148287825921,13363.978037834167,11539.270558922835,367.2198429107666,231,3757.142190981497,94957.0,158.69870710372925,200000.0,155.0,3252.5399231910706,31000000.0,1260.24971248994,155000.0
6.2972916e-08,4.5011634e-09,97.1133,-0.00021851611,5.3667026e-10,0.00798758,11.777768,166.96315,166.94818,8.62129,1288.5663,300.59674,1289.358,1.0,-0.2657598,-1.0,9299,0.8730726,0.2756209075666079,0.2566218902918754,0.2398845380613773,10,0.0087232771638799,1000,929.9,767,10,89.92713717226853,12788.27754688263,11664.71707046032,9825.277381420135,10,1092.4825589183104,0.0,0.0,0.0,10,0.0,-1.3937224299217317,-1.7422668919387387,-2.004303448650166,10,0.2177691304552241,-550.8538875,-677.4975824999999,-776.7693125,10,71.16137633277118,300.8869456371326,263.6266176820656,219.7853912161813,10,25.480213398949928,425.132312587541,375.2352225469779,306.4598249699087,10,39.21839507277565,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-163.01445971158734,-201.95240973872887,-233.51113674296727,10,21.622573808726223,-13.583472638726152,-18.225396660096457,-23.767494627155944,10,3.138892317366976,2718.808833391168,2429.4791984824487,2014.828326928332,10,239.32007954322555,2677.536579152735,2397.609455984132,1940.765000797143,10,253.9068414562295,0.0,0.0,0.0,10,0.0,-15.937895313202972,-20.46727098188384,-23.42116192516866,10,2.4247158474682258,326.86010394128294,294.4098152592427,249.14416311697505,10,23.93649595932929,331.1736298489752,301.93115013650834,255.6123424929364,10,26.79771652770657,2478.9292613391985,2250.8911197456464,1961.8487916073343,10,186.6272735741579,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4501.68354198105,4074.193251594569,3415.323490258268,10,417.8827802199222,0.0013037809647979,0.0005865975349074,0.0,10,0.0005916857878772,4.680219,-0.3402233,-4.8511095,1000,1.0961885,1000,883.9122807017544,52,228,278.6864257266077,13391.978671073914,11527.317431235522,561.9192962646484,228,3699.542779191736,95185.0,185.4813792705536,200000.0,156.0,3438.0213067531586,31200000.0,1078.2753545749126,156000.0
6.002033e-08,4.2908366e-09,97.57375,-0.00025400767,5.1079074e-10,0.008059908,11.777422,166.93674,166.92166,8.498282,1286.4003,332.87216,1287.0647,1.0,-0.2743744,-1.0,9141,0.873,0.2671504688964855,0.254863720799463,0.2477095381040306,10,0.0059284547180725,1000,914.1,495,10,155.47890532159016,13166.082682609558,11755.175457668303,6272.846607685089,10,2057.4675857381444,0.0,0.0,0.0,10,0.0,-1.0265888852092069,-1.7247516940522751,-1.9351981705402104,10,0.2572746886256474,-368.0056875,-660.7601824999999,-746.6893625,10,109.26254159417812,286.53931512055834,250.4477490121626,142.5121859918812,10,41.49680503973868,434.8521512594066,366.77068753009206,183.59583932551527,10,76.8246887860816,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-109.13908387340544,-196.8551432115096,-226.5752510586997,10,33.221110061561085,-11.161629514832484,-18.42634173600502,-21.42476175729823,10,3.0015162818209493,2676.7013293410782,2362.24323262111,1231.454616192456,10,438.04036295999225,2662.424307288188,2374.201701205712,1225.2465737947534,10,431.0205125986628,0.0,0.0,0.0,10,0.0,-10.826911740158971,-19.739351349708592,-21.840681529980458,10,3.190961889334006,327.5877404698266,290.84017577489453,153.93355023038745,10,49.36935499426053,333.32730765661137,297.7261673709608,163.74950256337522,10,51.03853227767605,2603.987968935351,2316.944703881197,1305.8443596707943,10,376.728665632504,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4823.151507276683,4201.767782226983,2260.3019553708023,10,732.1735910710333,0.002020202020202,0.0005450713358856,0.0,10,0.0007119214493756,5.877258,-0.33239177,-4.993831,1000,1.1021731,1000,639.8190476190476,42,315,389.4909526251807,13353.48033809662,8267.399484218113,497.7497034072876,315,5145.959744583122,95500.0,159.51775884628296,200000.0,157.0,3597.539072751999,31400000.0,1253.7788986411674,157000.0
5.7265368e-08,4.0955226e-09,98.138336,-0.00021210023,4.857073e-10,0.008063167,11.782566,166.97386,166.95879,8.933236,1282.2153,337.24445,1282.759,1.0,-0.2644613,-1.0,8593,0.87657505,0.2702965196065425,0.2604294236518,0.2454188318780183,10,0.0085785909908709,1000,859.3,83,10,296.1783415444148,13171.543004989624,10932.493908071518,1061.854892730713,10,3841.73289233657,0.0,0.0,0.0,10,0.0,-0.1762718942847791,-1.5966840474085184,-2.054230110962884,10,0.5653398445607845,-62.2718125,-625.54256125,-748.99865,10,215.0148331525748,298.6861914022435,241.1378283633485,29.73151456562684,10,78.64970200092425,421.1906827053456,338.5961399304547,23.120854372327265,10,121.19662849042172,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-19.28487150042129,-188.7001930231467,-230.42534977148296,10,64.62707978124297,-0.7327020529103461,-17.144474015375657,-24.07949021334533,10,6.67867749557666,2664.1400454538325,2166.6330322028844,212.4559339637081,10,770.738514278205,2691.625978539729,2216.7877880903534,184.4437916670707,10,777.4674987563559,0.0,0.0,0.0,10,0.0,-2.544526102771528,-18.990942073787227,-23.3204323303722,10,6.243957025370589,338.053394759024,282.696661833215,34.73397779307509,10,97.39676842885991,335.0626364476746,276.8813489613268,23.10289430292627,10,96.32292229946866,2655.3404815602576,2152.968901755646,228.1770828178931,10,727.0736726386142,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4850.44052820281,3925.4527885321136,392.3721474248928,10,1421.5534003932164,0.0120481927710843,0.0014992213484512,0.0,10,0.0035700167410032,4.9069405,-0.33721325,-4.9008512,1000,1.0964869,1000,855.844537815126,56,238,313.84219157031816,13426.790818214417,11174.485986913953,684.2869501113892,238,4152.301841135408,95738.0,159.1842451095581,200000.0,158.0,3756.723326444626,31600000.0,1256.4057445656797,158000.0
5.480086e-08,3.91444e-09,98.52554,-0.00015106982,4.6962984e-10,0.008033113,11.754409,166.65872,166.64348,8.272806,1290.151,259.42706,1291.1838,1.0,-0.26233882,-1.0,8874,0.8771021,0.274682606954848,0.2610559422811506,0.2490430760782479,10,0.0079589701541251,1000,887.4,161,10,250.2259778680064,13078.068367004396,11254.60273079872,1955.5264053344729,10,3243.4188323844664,0.0,0.0,0.0,10,0.0,-0.2986603356260235,-1.6432593707446288,-2.016294278251941,10,0.4779112771725661,-119.92505,-645.50112125,-732.2020375,10,180.1312302753665,301.3712829632668,251.11482461469305,56.15601458259191,10,67.45951333668951,423.43411457938697,345.7924732539945,35.56169310520942,10,107.17455556336688,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-37.574763968551935,-195.70427382756776,-225.5276591565322,10,54.28253697100228,-2.782507006480501,-17.802860293717547,-22.207150321589204,10,5.579266691433922,2588.664957162063,2225.580265416368,349.7894185544084,10,660.0882558416527,2620.886178492742,2269.2167594834486,388.1085639663279,10,654.5933544148778,0.0,0.0,0.0,10,0.0,-4.9187384887101135,-19.075144613634325,-22.42036740991269,10,5.059635551845245,340.60492816131205,288.9768334133922,64.58040808398009,10,78.42690945355014,330.9346619780331,291.3500363957357,53.81447771923532,10,81.80425094231282,2619.7898231805084,2189.213977816989,363.0108910829157,10,640.4469651513274,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4800.873813745445,4083.246431726447,773.5614594128804,10,1154.8090809600126,0.0062111801242236,0.000855876524988,0.0,10,0.0018445531492881,5.033167,-0.33850217,-4.949644,1000,1.096872,1000,841.3805668016195,39,247,323.96519922764844,13403.016419410706,11042.79113018561,391.6185398101807,247,4304.773084093065,95985.0,158.84470415115356,200000.0,159.0,3915.5680356025696,31800000.0,1259.091394130986,159000.0
5.2721692e-08,3.7653534e-09,98.8546,-0.00018015814,4.5238147e-10,0.008088524,11.74574,166.55536,166.54015,8.06402,1293.3181,256.52786,1294.3215,1.0,-0.27323633,-1.0,9186,0.8753506,0.2989723009884449,0.2588859883464769,0.2483601966444699,10,0.0142808696811256,1000,918.6,370,10,190.9178881089984,13262.581011772156,11748.47518773079,4072.739233493805,10,2690.202835791277,0.0,0.0,0.0,10,0.0,-0.586707671745923,-1.7486198507616495,-2.1024436154110573,10,0.4085810691278573,-290.536,-665.003745,-735.9521625,10,130.0509012910628,288.9854823430806,253.41416785288607,110.84895581651078,10,51.870557142973794,415.0364203705224,345.04307873387097,132.68447111160148,10,78.27537307170054,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-95.28097878218462,-199.251092953995,-225.0525942505159,10,36.46047210541492,-5.355321357452068,-18.86274876943456,-22.71250204654224,10,4.7345193956187535,2581.191901588433,2304.9746864361427,715.6305562581178,10,546.601566254448,2562.186035431648,2313.186585465224,878.5372565594616,10,507.559139924053,0.0,0.0,0.0,10,0.0,-8.393858861762821,-20.82463512396642,-24.56796022356741,10,4.422153768924956,344.024208392144,304.0686491940825,132.5325371331339,10,60.93607069368587,333.6426821928868,298.1395586674542,111.76673653196076,10,64.86690976607933,2667.66144348714,2323.9947597434566,833.6781374270886,10,532.4682404718536,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4957.193972059143,4318.504641365818,1464.9143872998102,10,1007.3784940842417,0.0027027027027027,0.0003928192898781,0.0,10,0.0008522533763428,4.614765,-0.33987677,-4.9319572,1000,1.0965875,1000,873.1016949152543,56,236,285.2626173275862,13411.387994766235,11461.538144841032,550.370813369751,236,3791.9173701274767,96221.0,157.99840927124023,200000.0,160.0,4073.5664489269257,32000000.0,1265.8355291201349,160000.0
5.0807184e-08,3.6288987e-09,99.181,-0.0001681184,4.3567608e-10,0.0081025995,11.743414,166.47818,166.4629,8.281066,1294.1296,270.41614,1294.9985,1.0,-0.27774766,-1.0,8400,0.87448597,0.2851369862693736,0.2576749318485352,0.2485454171896396,10,0.0113285985786357,1000,840.0,362,10,248.2949858535206,13228.595656394958,10839.579698944091,4116.533703327179,10,3449.796322323355,0.0,0.0,0.0,10,0.0,-0.5464220074462738,-1.5784444604803798,-2.04484629691046,10,0.5440403075357956,-273.9367625,-603.81157375,-733.8994625,10,172.88052013576885,280.57768387834534,233.1415520373113,114.90792296722016,10,65.9433170641228,429.0432648200001,316.86876658972017,141.60104039725854,10,94.8419352291668,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-88.71064430618134,-181.13210311098723,-215.43365682674727,10,48.49185272055946,-4.916684789261593,-17.087115919457187,-22.074501059246167,10,5.949598103429024,2627.213064215788,2120.271041513178,758.9421371000803,10,675.2156807101685,2600.46758106608,2147.9080247247457,898.0721015397047,10,629.8480216409349,0.0,0.0,0.0,10,0.0,-5.860508345291361,-18.74167098186259,-23.55273749582186,10,5.989811379279085,343.7156783645928,277.7194153918224,109.35496836924897,10,86.465688431293,335.71030091105933,273.70558663064645,113.6943665563434,10,79.5753231281841,2737.8045433755697,2135.1755825345417,739.850341703488,10,722.1206703254487,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4945.217748512219,3981.987205738608,1528.252245753888,10,1296.5453024085973,0.0027624309392265,0.0006635680886986,0.0,10,0.001037639360657,4.8063045,-0.33733603,-5.021714,1000,1.0989591,1000,815.93359375,49,256,330.6645644515904,13394.998071670532,10703.174651576206,565.856162071228,256,4409.414999972276,96477.0,183.7721118927002,200000.0,161.0,4257.33856511116,32200000.0,1088.3044110456478,161000.0
