distal_strength,steps_survived,distance,measured_speed,confidence,cadence_per_1000steps,stride_length_approx,double_support_pct,single_support_pct,n_total_strikes
1.0,116,1.258887982604539,0.010852482608659819,low_confidence,11.494252873563218,1.258887982604539,0.0,51.724137931034484,1
0.9,1000,11.760763940754673,0.011760763940754673,ok,25.773195876288657,0.47043055763018693,8.762886597938143,89.69072164948454,25
0.8,1000,13.140231074557596,0.013140231074557595,ok,20.61855670103093,0.6570115537278798,6.701030927835052,93.19587628865979,20
0.7,1000,12.87963621245128,0.012879636212451279,ok,19.587628865979383,0.6778755901290147,8.24742268041237,87.21649484536083,19
0.6,1000,12.882896865422051,0.012882896865422051,ok,19.587628865979383,0.6780472034432659,7.31958762886598,90.72164948453609,19
0.5,1000,13.141502150826982,0.013141502150826982,ok,21.649484536082472,0.6257858167060467,12.164948453608247,86.28865979381443,21
0.4,291,4.354870955528877,0.014965192287040815,ok,26.819923371647512,0.622124422218411,15.708812260536398,78.544061302682,7
0.3,223,3.3132259717289054,0.014857515568291057,ok,31.088082901554404,0.5522043286214843,13.989637305699482,80.82901554404145,6
0.2,90,1.2944110103270188,0.014382344559189098,low_confidence,14.705882352941176,1.2944110103270188,8.823529411764707,77.94117647058823,1
