actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/action_smoothness/max,test/rwd_metrics/action_smoothness/mean,test/rwd_metrics/action_smoothness/min,test/rwd_metrics/action_smoothness/size,test/rwd_metrics/action_smoothness/std,test/rwd_metrics/active_muscle_count/max,test/rwd_metrics/active_muscle_count/mean,test/rwd_metrics/active_muscle_count/min,test/rwd_metrics/active_muscle_count/size,test/rwd_metrics/active_muscle_count/std,test/rwd_metrics/ankle_imitation_nonparetic/max,test/rwd_metrics/ankle_imitation_nonparetic/mean,test/rwd_metrics/ankle_imitation_nonparetic/min,test/rwd_metrics/ankle_imitation_nonparetic/size,test/rwd_metrics/ankle_imitation_nonparetic/std,test/rwd_metrics/ankle_imitation_paretic/max,test/rwd_metrics/ankle_imitation_paretic/mean,test/rwd_metrics/ankle_imitation_paretic/min,test/rwd_metrics/ankle_imitation_paretic/size,test/rwd_metrics/ankle_imitation_paretic/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/done_flag/max,test/rwd_metrics/done_flag/mean,test/rwd_metrics/done_flag/min,test/rwd_metrics/done_flag/size,test/rwd_metrics/done_flag/std,test/rwd_metrics/effort_cubed/max,test/rwd_metrics/effort_cubed/mean,test/rwd_metrics/effort_cubed/min,test/rwd_metrics/effort_cubed/size,test/rwd_metrics/effort_cubed/std,test/rwd_metrics/grf_pain/max,test/rwd_metrics/grf_pain/mean,test/rwd_metrics/grf_pain/min,test/rwd_metrics/grf_pain/size,test/rwd_metrics/grf_pain/std,test/rwd_metrics/hip_imitation_nonparetic/max,test/rwd_metrics/hip_imitation_nonparetic/mean,test/rwd_metrics/hip_imitation_nonparetic/min,test/rwd_metrics/hip_imitation_nonparetic/size,test/rwd_metrics/hip_imitation_nonparetic/std,test/rwd_metrics/hip_imitation_paretic/max,test/rwd_metrics/hip_imitation_paretic/mean,test/rwd_metrics/hip_imitation_paretic/min,test/rwd_metrics/hip_imitation_paretic/size,test/rwd_metrics/hip_imitation_paretic/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/joint_limit_pain/max,test/rwd_metrics/joint_limit_pain/mean,test/rwd_metrics/joint_limit_pain/min,test/rwd_metrics/joint_limit_pain/size,test/rwd_metrics/joint_limit_pain/std,test/rwd_metrics/knee_imitation_nonparetic/max,test/rwd_metrics/knee_imitation_nonparetic/mean,test/rwd_metrics/knee_imitation_nonparetic/min,test/rwd_metrics/knee_imitation_nonparetic/size,test/rwd_metrics/knee_imitation_nonparetic/std,test/rwd_metrics/knee_imitation_paretic/max,test/rwd_metrics/knee_imitation_paretic/mean,test/rwd_metrics/knee_imitation_paretic/min,test/rwd_metrics/knee_imitation_paretic/size,test/rwd_metrics/knee_imitation_paretic/std,test/rwd_metrics/pelvis_imitation/max,test/rwd_metrics/pelvis_imitation/mean,test/rwd_metrics/pelvis_imitation/min,test/rwd_metrics/pelvis_imitation/size,test/rwd_metrics/pelvis_imitation/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.1275555e-07,7.986476e-09,84.63756,-0.0008336458,1.0339685e-09,0.0076046498,11.872445,168.4273,168.41125,8.751482,1238.9221,317.94135,1239.6724,1.0,-0.2958337,-1.0,9145,0.8710644,0.300780783823826,0.2529713891017676,0.2451898929150827,10,0.0160066379475717,1000,914.5,145,10,256.5,12767.265961170197,11482.370170593262,1200.6409363746643,10,3429.707066668744,0.0,0.0,0.0,10,0.0,-0.2609310275746019,-1.7607771720980392,-1.9880886713218875,10,0.5019760660043183,-119.6684625,-649.4940174999999,-717.41865,10,176.6749825272636,335.98313745604173,296.42827898394114,43.71870686797098,10,84.35926437043969,379.28557405132943,323.9924116251537,54.44129355458399,10,90.87655737810864,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-37.36018951386828,-191.77843264898573,-210.7745951975957,10,51.4886371028874,-1.913426192156645,-14.112186607124508,-16.6094749095427,10,4.1139354816031,2714.465060260128,2407.971192476896,286.2951273613588,10,707.8707399412992,2581.817284836025,2229.2688514416955,209.77861369630705,10,675.4395303158803,0.0,0.0,0.0,10,0.0,-3.0419514610808323,-23.73023150897213,-27.03108862248714,10,6.939967768283228,230.20855878489647,204.72307202940544,42.52868989405202,10,54.2855719034402,16.741685427912433,12.421811246765676,9.597667724402422,10,2.813561232729532,2621.7958347415147,2360.5965363433475,272.9563054769682,10,696.3451802907473,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4876.501711388456,4337.372599052482,402.5068736988025,10,1315.6912667126585,0.0068965517241379,0.0006896551724137,0.0,10,0.0020689655172413,4.692107,-0.27346876,-4.6116858,1000,1.121915,1000,688.1165919282511,58,223,333.2337479922181,12844.319739341736,8493.574622654594,556.2504830360413,223,4262.21002000438,96300.0,158.13027667999268,200000.0,123.0,2096.7381377220154,24600000.0,1264.779928291271,123000.0
1.0213226e-07,7.230216e-09,86.832756,-0.00073202886,9.403651e-10,0.00767865,11.876101,168.44002,168.42397,9.242118,1231.9841,400.21268,1232.4137,1.0,-0.30097106,-1.0,9180,0.8687299,0.2648310646707562,0.2475560341951435,0.2427029442371066,10,0.0059706285811677,1000,918.0,180,10,246.0,12621.31752729416,11414.21066980362,1931.8794040679927,10,3163.040518882824,0.0,0.0,0.0,10,0.0,-0.3359377263290273,-1.7337180414652231,-2.000181369491268,10,0.4702576769373672,-133.10969999999998,-645.58007125,-716.3330874999999,10,170.9489199854284,329.0006064504136,297.36536924300475,57.86468376565599,10,79.92050926658447,367.6350238978049,326.7934477789771,59.17257531726397,10,89.37534451077575,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-40.62989894567794,-190.56483615337527,-209.68385497959525,10,50.00067833903843,-2.1700688028327004,-13.313362864114632,-15.302548721846744,10,3.769537464446413,2664.2534649109166,2412.239620608507,439.8991064205466,10,657.8688241284711,2514.20284986044,2260.1039956265363,412.1934853656552,10,616.7759474719003,0.0,0.0,0.0,10,0.0,-4.487159630851647,-23.51838192833276,-26.586470892671933,10,6.362929652169028,226.1725706347044,202.09528529248223,44.27173582108811,10,52.86621295063012,16.73233690095567,10.851542632324882,2.7232950079401887,10,3.9156050107931417,2545.9833637305683,2289.9110010909217,445.2199729370424,10,616.2329140832882,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4810.013897856925,4300.346264547877,610.9253162139112,10,1233.901632713081,0.0055555555555555,0.0005555555555555,0.0,10,0.0016666666666666,5.2310004,-0.26524487,-5.017065,1000,1.1237135,1000,606.025641025641,39,273,381.4826906932761,12886.415404319763,7510.206667036364,296.0613794326782,273,4915.025033493791,96573.0,157.8306427001953,200000.0,124.0,2254.5687844753265,24800000.0,1267.1810529207996,124000.0
9.34914e-08,6.6256893e-09,88.7703,-0.00061949325,8.536233e-10,0.0077211163,11.867992,168.31905,168.3031,9.367206,1230.4023,380.57904,1230.7904,1.0,-0.2984602,-1.0,8429,0.869917,0.2661907093042076,0.2492963199862196,0.2439385165806567,10,0.0063621030838525,1000,842.9,180,10,314.57859113423467,12614.612286567688,10298.149218535424,1817.721186876297,10,4097.453873289046,0.0,0.0,0.0,10,0.0,-0.3215809239439546,-1.563413923506762,-1.97449473236365,10,0.591907455649379,-132.0241375,-592.64804375,-712.721125,10,219.300295403216,334.8118859428315,274.93844820123405,56.400766078924605,10,102.2150804206722,386.6714297295824,307.07136840149127,57.005655402757085,10,116.72881778388808,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-41.04837344534478,-176.0540232451077,-210.03950860225683,10,64.31737966179323,-2.1321465971042155,-12.387415461247604,-15.862208664669636,10,4.794578680274555,2710.7262986252053,2201.7936988870047,429.6990806165632,10,841.338083773625,2586.05736128157,2046.2804667478424,392.7996171947988,10,807.1530744713468,0.0,0.0,0.0,10,0.0,-4.628774956247397,-20.99324572630866,-25.62713471764006,10,7.984849527211282,227.6491901082356,179.85326470903888,44.996656594600594,10,61.48396651608413,16.826717346927353,12.316018122233077,6.112059599214806,10,4.011581349915698,2519.1057513597457,2049.7424010741684,404.0312726999583,10,778.6156810006655,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4808.779745898881,3855.149843096408,566.0978232331679,10,1630.7646611276614,0.0055555555555555,0.0009571619812583,0.0,10,0.0019450290245592,4.683913,-0.2731857,-5.0243673,1000,1.1189529,1000,928.8863636363636,74,220,219.2994648160252,12912.065165996552,11696.539522981644,812.4298429489136,220,2851.9097194874275,96793.0,154.24494171142578,200000.0,125.0,2408.813732147217,25000000.0,1296.63895477478,125000.0
8.631295e-08,6.1129564e-09,90.2507,-0.000492811,7.920788e-10,0.0077128676,11.857058,168.19102,168.17485,9.231513,1232.0935,349.95834,1232.5194,1.0,-0.29679155,-1.0,7642,0.8713866,0.2655708542418054,0.2504680612896012,0.2444770586255982,10,0.0064852433099604,1000,764.2,153,10,357.22284361445867,12379.162743091583,9067.106811642649,1349.0518369674685,10,4521.548782994964,0.0,0.0,0.0,10,0.0,-0.2569411472095728,-1.3565790157705429,-1.857575229489456,10,0.6433018194816529,-108.0036,-533.2421162499999,-701.6878624999999,10,248.8266606493807,345.8541265617544,254.46580294817392,45.63719881677427,10,121.36326825896016,365.5679837883432,272.1322560809166,53.357371893624254,10,128.72871426983164,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-34.06868102934915,-160.91849481635165,-210.41487048546628,10,74.18170532857742,-1.6765653652366974,-10.044852991193936,-14.197808465556763,10,5.002620662243647,2638.57854497512,1976.7465977859629,372.0103856578471,10,951.4036847672244,2546.213544136267,1845.3015377406584,281.2594359079532,10,908.456040617426,0.0,0.0,0.0,10,0.0,-3.4852943470882,-18.85714399740804,-25.012262917791027,10,8.857271293873545,235.9986590658313,170.59706587404247,35.87833341225122,10,76.80759240491302,14.543097501520291,9.891146652902298,6.3174797905973215,10,2.0814967450249084,2543.5598307765904,1835.137833579944,199.42544105606825,10,915.6405913552017,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4571.090218622879,3267.8811760968524,468.910468499502,10,1688.250302556106,0.0065359477124183,0.0016060150255101,0.0,10,0.0023913905621084,5.1512775,-0.26237646,-4.955498,1000,1.1234937,1000,824.406626506024,47,332,270.9658211309125,12993.862765312197,10335.648642952185,485.0362215042114,332,3517.259503928048,97125.0,186.34016299247745,200000.0,126.0,2595.15389919281,25200000.0,1073.3059196050722,126000.0
8.0307046e-08,5.6944347e-09,91.55092,-0.00042668212,7.301284e-10,0.007750756,11.862796,168.22392,168.20787,9.937502,1225.4584,423.45132,1225.4943,1.0,-0.29569,-1.0,9301,0.8701652,0.2522048619800817,0.2483771245885793,0.2450783469618005,10,0.0024248989209814,1000,930.1,301,10,209.7,12508.105162620544,11282.765477371217,3081.738687992096,10,2743.5391941126586,0.0,0.0,0.0,10,0.0,-0.5227325875332375,-1.681482782756691,-1.9184746691330468,10,0.3906824548593174,-212.0004875,-651.6967225000001,-715.9186,10,146.80874214963313,351.08293095138856,313.6555771945972,103.67422859755864,10,70.38453964793024,369.6135627438588,333.00572936169004,104.92478443139775,10,76.46066430601374,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-64.07997939607559,-195.41337562811216,-213.7302589423416,10,43.820160989334944,-4.02885067191257,-13.45091663252412,-16.513880314890198,10,3.2947341784164057,2690.8430752617205,2413.1803791814154,748.5550720945467,10,556.6807460493828,2636.201446930529,2290.832262563989,689.2070877311992,10,543.715471662015,0.0,0.0,0.0,10,0.0,-6.775739361310448,-22.934798876068083,-25.210204644204545,10,5.396780515445552,236.93749944768592,205.69773903847167,80.94955201391846,10,42.402822813340606,15.54977882669915,12.23429554778703,9.514257330012844,10,2.6518436598348987,2551.3853454579767,2270.773256705362,654.0380258617001,10,545.1441763518433,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4704.405051655509,4135.354796021004,911.0093379742154,10,1083.8625847290966,0.0033222591362126,0.0003322259136212,0.0,10,0.0009966777408637,4.5178685,-0.26909602,-4.5789776,1000,1.1195062,1000,827.8288288288288,53,222,296.14501785667625,12895.567790031431,10329.844953338305,537.5613870620728,222,3802.9261955573575,97347.0,162.38995051383972,200000.0,127.0,2757.543853998184,25400000.0,1231.6033065294575,127000.0
7.51104e-08,5.326265e-09,92.387115,-0.00028272302,6.825673e-10,0.0076736934,11.825364,167.82648,167.81056,9.205493,1236.1481,334.96707,1236.7982,1.0,-0.29300272,-1.0,10000,0.8722867,0.2524745233890211,0.2500255042314995,0.2481278909251041,10,0.0016437854641012,1000,1000.0,1000,10,0.0,12636.07985162735,12491.772360754014,12328.114948272703,10,111.98755388114354,0.0,0.0,0.0,10,0.0,-1.7701291959941985,-1.8509080858551816,-1.9354620073572224,10,0.0516523613566426,-697.9377375,-705.5544387500001,-716.4515125,10,6.154818715342698,343.1673561487026,335.74150280006097,328.23025902854704,10,5.019738987000418,385.0439844588553,376.1014582712816,358.2101144650637,10,8.469037942666887,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-210.11316569505453,-211.62408744459776,-214.48909415622592,10,1.5051290478765469,-14.523312600552366,-15.46659196855454,-16.49210979349386,10,0.6991329014467839,2681.91134093686,2647.4709356717744,2616.077326337278,10,22.78400308839389,2657.6186245999543,2589.9054253547706,2523.373732513696,10,42.92348690679723,0.0,0.0,0.0,10,0.0,-23.536112118413183,-24.3598507124914,-24.971493165733538,10,0.4059412749554004,229.9372510051001,213.93324265088413,200.5354082104961,10,8.096561523609136,14.955062732131212,11.752583708487244,9.647991059927772,10,2.482485419730415,2557.798575489793,2485.9726332301007,2395.9990919689685,10,53.17770514786841,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4745.297873087873,4580.625611954448,4343.689613189624,10,134.01155959134462,0.0,0.0,0.0,10,0.0,4.619306,-0.26677155,-5.204667,1000,1.1199496,1000,863.6916299559472,72,227,285.8104360383724,12894.517198562622,10845.297338398545,748.3841104507446,227,3702.2275485045247,97574.0,161.88201093673706,200000.0,128.0,2919.425869226456,25600000.0,1235.4677264180966,128000.0
7.0715764e-08,5.011288e-09,92.959015,-0.00021756398,6.459732e-10,0.0076542855,11.811664,167.66339,167.64742,8.762352,1241.3477,302.97974,1242.214,1.0,-0.28345722,-1.0,8246,0.8749844,0.2979578410885558,0.2592931074477991,0.2494213367777165,10,0.0146228804387542,1000,824.6,102,10,350.9256901396648,12701.318798065186,10131.37125940323,984.5907974243164,10,4457.592573705465,0.0,0.0,0.0,10,0.0,-0.3058140220876337,-1.6037505177781508,-2.0275605730464656,10,0.6330134517508523,-85.83838749999998,-593.1237175,-727.7216249999999,10,246.8484634681667,348.03679562093384,275.92864434241164,28.199850387773232,10,121.12456968497946,401.28978898589975,305.6383617866878,25.381841877259006,10,135.84752195633746,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-25.961438889099703,-176.65765968061,-216.11806642421183,10,73.49580190636156,-2.7794223749093634,-13.597349427641923,-17.97334800663672,10,5.359539582954164,2690.8026305796866,2138.047410569184,158.02070663517208,10,959.6781618973774,2593.972544138718,2058.627800381854,186.2403528602316,10,912.8595999653425,0.0,0.0,0.0,10,0.0,-1.909388694338392,-20.0182169403533,-25.0083856060675,10,8.87125374015483,232.5208250928516,176.22305613290305,18.334322487812347,10,75.77444684031458,17.053062834768777,12.758626113372864,7.229224353771422,10,3.234095981317075,2523.2670019388343,2018.626997144724,172.3806800588395,10,915.0012320058104,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4788.748588737297,3776.0142967171137,479.9587621403328,10,1613.2662778662732,0.0098039215686274,0.0016748366013071,0.0,10,0.003410152641085,4.980528,-0.2560532,-5.4703846,1000,1.1258322,1000,730.4392523364486,46,321,309.93513071372104,12824.93141937256,9067.696344035716,407.2498087882996,321,3998.10670243436,97895.0,153.40939712524414,200000.0,129.0,3072.835270404816,25800000.0,1303.70110141766,129000.0
6.676491e-08,4.738274e-09,93.544556,-0.00024091724,6.029192e-10,0.007724482,11.824901,167.78752,167.77164,9.2815485,1234.5198,340.87222,1235.0469,1.0,-0.28586128,-1.0,10000,0.87352306,0.2554330319694913,0.252155773417633,0.248733023348008,10,0.0019629981249378,1000,1000.0,1000,10,0.0,12549.963509082794,12400.289275550842,12199.031050682068,10,120.38682570607789,0.0,0.0,0.0,10,0.0,-1.8253322178244675,-1.9118959979608672,-1.9976374350794308,10,0.0505233492644187,-709.2670625,-716.0863687499999,-728.6295500000001,10,5.755999515351528,348.2620607153335,339.6580436006027,330.7196486463255,10,5.744307682832021,394.7865276721685,377.31946814643584,362.5618549832836,10,9.215196812256726,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-210.0388539805344,-213.0413945844304,-215.6136205435265,10,1.879113051105112,-14.811778980312472,-16.004761473195227,-17.12210294503613,10,0.5750305840491061,2710.143173391168,2637.5501421654835,2567.692917981435,10,43.13463455816706,2676.2725267528176,2552.700104335788,2437.4858887056203,10,69.92275744682898,0.0,0.0,0.0,10,0.0,-23.76760248096455,-24.315941767882865,-24.9295255432693,10,0.3332717437482509,224.1138109355396,211.94486207105305,195.3581903375633,10,8.483427332978854,17.031558941155115,13.982937891017205,9.668689009323929,10,2.90806729468747,2610.439803405914,2494.584221662224,2344.2552222094064,10,84.26548265640055,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4787.401933088522,4533.636041706994,4372.027477871046,10,123.39916088540193,0.0,0.0,0.0,10,0.0,4.531892,-0.2649989,-4.834291,1000,1.1205205,1000,886.7285067873303,59,221,280.7151316102588,12887.114396095276,11132.214082782624,601.6012468338013,221,3609.309008983032,98116.0,156.4870889186859,200000.0,130.0,3229.3223638534546,26000000.0,1278.0607101965093,130000.0
6.338519e-08,4.494194e-09,94.0734,-0.0002210019,5.766215e-10,0.0077468734,11.818773,167.701,167.68498,9.001698,1235.4198,291.37497,1236.0425,1.0,-0.291964,-1.0,10000,0.870578,0.2513920064016617,0.2490943833918908,0.2455560690058469,10,0.0018271864482661,1000,1000.0,1000,10,0.0,12632.93719291687,12342.540550374984,11942.330090045927,10,234.21001964991515,0.0,0.0,0.0,10,0.0,-1.8237808667942823,-1.8952858378265127,-2.100548838337076,10,0.0784919870089496,-702.3984125,-710.46512875,-721.83985,10,5.810272469815977,351.37955094273264,337.58197630116166,328.94752616915264,10,6.997864422661846,380.5698983073144,373.3041163552359,362.0173793105069,10,6.3483469533717285,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-206.63614981087431,-210.22235013956143,-212.49104342602908,10,1.919243664860904,-15.111935818824051,-16.159128574624713,-17.69585459628933,10,0.7837013394282145,2714.0462816921945,2625.861709520422,2491.791973768953,10,65.66300002859766,2665.254891258098,2489.786178630333,2265.141253871623,10,120.83392785974084,0.0,0.0,0.0,10,0.0,-23.817899173022447,-24.565742238394726,-25.337252735420687,10,0.4573451253432609,219.14238598776845,209.6947309070561,193.27121317740853,10,7.880683859786609,15.409229154209434,12.678467980133082,9.722519151712817,10,2.35489675521466,2609.9019063251444,2486.5667272814985,2356.624046219212,10,72.78203697642944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4783.934677611467,4562.882881263332,4437.605684542037,10,103.66363507746397,0.0,0.0,0.0,10,0.0,4.535584,-0.26636195,-4.662414,1000,1.1192876,1000,911.506976744186,63,215,255.21279529356988,12916.103004455566,11467.639013552458,698.7387571334839,215,3271.6051671811283,98331.0,192.8416583538056,200000.0,131.0,3422.1640272140503,26200000.0,1037.1203074444686,131000.0
6.040295e-08,4.2870822e-09,94.41132,-0.0001388732,5.4515337e-10,0.0076917787,11.79243,167.37419,167.35828,7.9564233,1244.7777,234.04642,1245.927,1.0,-0.28580284,-1.0,9282,0.8734053,0.2603998557975824,0.2526621732948907,0.2462237401178892,10,0.0043792157217278,1000,928.2,282,10,215.4,12420.453766345978,11432.05947098732,3435.7875623703003,10,2666.301200206409,0.0,0.0,0.0,10,0.0,-0.6231762486753646,-1.758249193549575,-2.101451194617597,10,0.3867869515497572,-210.599125,-663.0734175,-744.0840125,10,151.29166973410037,338.30074173475487,307.6220268237732,94.72121177902028,10,71.14440943559602,379.8602372919212,344.29980424893176,98.23759536537092,10,82.22796541119948,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-61.76650669650061,-197.75529359966416,-219.4841670866749,10,45.426473061644,-5.55665868711522,-15.136083242904556,-18.13899595772422,10,3.3617539475663687,2651.6953970266813,2404.1553064968075,704.7727578773947,10,567.9972113392453,2536.028201268663,2251.1691696789903,725.5076286333025,10,514.1832617702017,0.0,0.0,0.0,10,0.0,-6.843096294207852,-22.99621599345926,-25.59268056048125,10,5.408604820855349,234.11776145364965,205.14882361062013,55.6610681904712,10,50.10211776857242,14.480645306147236,10.65348509425479,8.760209051132241,10,1.9003591327329823,2577.002323353205,2343.105805347359,638.0515111642858,10,569.4756260805881,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4773.332611895163,4271.551139772902,1334.5000285798062,10,982.17031055114,0.0035460992907801,0.000354609929078,0.0,10,0.001063829787234,4.8130226,-0.25863048,-5.117282,1000,1.1238383,1000,749.8333333333334,55,300,359.1522781340651,12940.408049583437,9372.006133782865,553.9514026641846,300,4620.5513413921,98631.0,163.4803228378296,200000.0,132.0,3585.644354581833,26400000.0,1223.388824588984,132000.0
5.7627588e-08,4.0878256e-09,94.90688,-0.00025253708,5.223815e-10,0.007845086,11.808101,167.51308,167.4971,8.722579,1237.6067,320.0238,1238.2861,1.0,-0.2870749,-1.0,10000,0.87279767,0.2555070523333584,0.2515306404971869,0.2471114975816707,10,0.0024333420114785,1000,1000.0,1000,10,0.0,12419.014460086824,12288.738729572297,12123.14104127884,10,80.56056764752375,0.0,0.0,0.0,10,0.0,-1.799596413514652,-1.858142235561329,-2.014553921362253,10,0.0607434307317655,-705.3985125,-714.10275,-731.4717499999999,10,7.8305903892203235,353.38591295549287,334.9370600731698,322.3454525383868,10,7.735060798353899,370.7318546231214,357.44495203064525,342.778852455112,10,7.904963836205862,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-208.477890724682,-212.43585276230868,-215.5076966608208,10,2.044840614600772,-15.136586695682803,-15.882730811981329,-17.027478372928403,10,0.6086339987592464,2591.4121456719613,2534.5901309151,2426.752359592572,10,46.48654239719193,2424.320277981694,2305.76953979914,2228.0658534654467,10,68.30352481588572,0.0,0.0,0.0,10,0.0,-25.033275530076217,-25.5607539206109,-26.28966081066134,10,0.4470098556675505,248.67588106930657,232.42767643264665,222.1991092157409,10,7.115297514873839,14.512773129170572,10.260192403670924,9.5347269947242,10,1.4480562583388474,2616.0601538389365,2548.745860049976,2392.8731141363683,10,60.72463624001739,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,4814.553996628796,4724.852843388855,4624.464082666867,10,60.78722359125556,0.0,0.0,0.0,10,0.0,4.9040318,-0.2665212,-4.679249,1000,1.1192721,1000,786.954128440367,61,218,341.86309254230565,12968.939022541046,9831.088860489906,634.1037378311157,218,4426.454751452377,98849.0,158.73420906066897,200000.0,133.0,3744.378567457199,26600000.0,1259.967849296802,133000.0
